timestamp,price,ma,rsi
2025-06-12T22:11:57.109968,203.59
2025-06-12T22:11:58.111821,203.59
2025-06-12T22:11:59.115768,203.59
2025-06-12T22:12:00.119608,203.59
2025-06-12T22:12:01.123377,203.59
2025-06-12T22:12:02.126765,203.59
2025-06-12T22:12:03.130273,203.59
2025-06-12T22:12:04.132743,203.59
2025-06-12T22:12:05.157486,203.59
2025-06-12T22:12:06.323545,203.61
2025-06-12T22:12:07.327579,203.61
2025-06-12T22:12:08.329834,203.61
2025-06-12T22:12:09.331667,203.61
2025-06-12T22:12:10.335663,203.61
2025-06-12T22:12:11.338146,203.61
2025-06-12T22:12:12.344618,203.61
2025-06-12T22:12:13.346994,203.57
2025-06-12T22:12:14.358656,203.57
2025-06-12T22:12:15.369590,203.57
2025-06-12T22:12:16.378486,203.57
2025-06-12T22:12:17.451905,203.57
2025-06-12T22:12:18.482199,203.57
2025-06-12T22:12:19.486906,203.57
2025-06-12T22:12:20.489080,203.57
2025-06-12T22:12:21.492505,203.57
2025-06-12T22:12:22.507440,203.57
2025-06-12T22:12:23.543946,203.57
2025-06-12T22:12:24.548217,203.57
2025-06-12T22:12:25.554756,203.57
2025-06-12T22:12:26.583662,203.57
2025-06-12T22:12:27.602966,203.57
2025-06-12T22:12:28.623036,203.57
2025-06-12T22:12:29.667387,203.57
2025-06-12T22:12:30.692805,203.57
2025-06-12T22:12:31.705277,203.57
2025-06-12T22:12:32.710431,203.57
2025-06-12T22:12:33.726975,203.57
2025-06-12T22:12:34.742589,203.57
2025-06-12T22:12:35.770475,203.57
2025-06-12T22:12:36.785735,203.57
2025-06-12T22:12:37.804372,203.57
2025-06-12T22:12:38.838222,203.57
2025-06-12T22:12:39.858814,203.57
2025-06-12T22:12:40.901226,203.57
2025-06-12T22:12:41.954678,203.57
2025-06-12T22:12:42.982575,203.57
2025-06-12T22:12:44.007958,203.57
2025-06-12T22:12:45.119495,203.57
2025-06-12T22:12:46.134602,203.57
2025-06-12T22:12:47.157133,203.57
2025-06-12T22:12:48.186021,203.55
2025-06-12T22:12:49.201920,203.55
2025-06-12T22:12:50.254062,203.55
