timestamp,price,ma,rsi
2025-06-12T22:11:57.087584,198.97
2025-06-12T22:11:58.092211,198.97
2025-06-12T22:11:59.095480,198.97
2025-06-12T22:12:00.099469,198.97
2025-06-12T22:12:01.104035,198.97
2025-06-12T22:12:02.106372,198.96
2025-06-12T22:12:03.109733,198.96
2025-06-12T22:12:04.111231,198.96
2025-06-12T22:12:05.129897,198.96
2025-06-12T22:12:06.317305,198.96
2025-06-12T22:12:07.323887,198.96
2025-06-12T22:12:08.326544,198.95
2025-06-12T22:12:09.328415,198.95
2025-06-12T22:12:10.330864,198.95
2025-06-12T22:12:11.332985,198.95
2025-06-12T22:12:12.339039,198.95
2025-06-12T22:12:13.343467,198.97
2025-06-12T22:12:14.366029,198.97
2025-06-12T22:12:15.371163,198.97
2025-06-12T22:12:16.376414,198.97
2025-06-12T22:12:17.451905,198.97
2025-06-12T22:12:18.471397,198.97
2025-06-12T22:12:19.473258,198.97
2025-06-12T22:12:20.474502,198.97
2025-06-12T22:12:21.482578,198.97
2025-06-12T22:12:22.491267,198.96
2025-06-12T22:12:23.519763,198.96
2025-06-12T22:12:24.533362,198.96
2025-06-12T22:12:25.540918,198.96
2025-06-12T22:12:26.574572,198.96
2025-06-12T22:12:27.588290,198.96
2025-06-12T22:12:28.623036,198.96
2025-06-12T22:12:29.654837,198.96
2025-06-12T22:12:30.694827,198.96
2025-06-12T22:12:31.709858,198.98
2025-06-12T22:12:32.721316,198.98
2025-06-12T22:12:33.735986,198.98
2025-06-12T22:12:34.769789,198.98
2025-06-12T22:12:35.779560,198.98
2025-06-12T22:12:36.794426,198.98
2025-06-12T22:12:37.827361,198.98
2025-06-12T22:12:38.839243,198.98
2025-06-12T22:12:39.858303,198.98
2025-06-12T22:12:40.901226,198.98
2025-06-12T22:12:41.943029,198.98
2025-06-12T22:12:42.982575,198.98
2025-06-12T22:12:44.007329,198.98
2025-06-12T22:12:45.051423,198.98
2025-06-12T22:12:46.094217,198.98
2025-06-12T22:12:47.118529,198.98
2025-06-12T22:12:48.154765,198.98
2025-06-12T22:12:49.195986,198.98
2025-06-12T22:12:50.254062,198.98
